,index,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,weighted_average_vote,total_votes,mean_vote,median_vote,votes_10,votes_9,votes_8,votes_7,votes_6,votes_5,votes_4,votes_3,votes_2,votes_1,allgenders_0age_avg_vote,allgenders_0age_votes,allgenders_18age_avg_vote,allgenders_18age_votes,allgenders_30age_avg_vote,allgenders_30age_votes,allgenders_45age_avg_vote,allgenders_45age_votes,males_allages_avg_vote,males_allages_votes,males_0age_avg_vote,males_0age_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_0age_avg_vote,females_0age_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes
292,1340,tt0247199,The Believer,The Believer,2001,2001-08-23,Drama,98,USA,"English, Hebrew",Henry Bean,"Henry Bean, Henry Bean",Fuller Films,"Ryan Gosling, Peter Meadows, Garret Dillahunt, Kris Eivers, Joel Marsh Garland, Billy Zane, Theresa Russell, Summer Phoenix, Jack Drummond, Sig Libowitz, James McCaffrey, Jacob Green, Frank Winters, Ronald Guttman, Heather Goldenhersh",A young Jewish man develops a fiercely anti-Semitic philosophy. Based on the factual story of a K.K.K. member in the 1960s who was revealed to be Jewish by a New York Times reporter.,7.2,35195,$ 1500000,$ 416925,$ 1309316,75.0,162.0,96.0,7.2,35195,7.3,7.0,2973,3803,9280,10832,5015,1702,684,329,186,391,7.3,10.0,7.2,6482.0,7.2,18029.0,7.1,4076.0,7.1,23262.0,6.4,7.0,7.2,4834.0,7.1,14406.0,7.0,3332.0,7.4,5854.0,9.0,2.0,7.4,1571.0,7.4,3429.0,7.2,671.0,6.8,318.0,7.3,6594.0,7.1,19129.0
293,1341,tt0247425,In the Bedroom,In the Bedroom,2001,2002-03-08,"Crime, Drama",130,USA,"English, Serbo-Croatian",Todd Field,"Andre Dubus, Robert Festinger",Good Machine,"Tom Wilkinson, Sissy Spacek, Nick Stahl, Marisa Tomei, William Mapother, William Wise, Celia Weston, Karen Allen, Frank T. Wells, W. Clapham Murray, Justin Ashforth, Terry A. Burgess, Jonathan Walsh, Diane E. Hamlin, Camden Munson",A New England couple's college-aged son dates an older woman who has two small children and an unwelcome ex-husband.,7.4,36186,$ 1700000,$ 35930604,$ 44763181,86.0,513.0,177.0,7.4,36186,7.4,8.0,4170,5190,10089,8443,4147,1768,826,494,387,672,9.1,12.0,7.6,2640.0,7.4,16122.0,7.3,8624.0,7.5,22746.0,6.5,2.0,7.7,2154.0,7.5,13217.0,7.3,6930.0,7.2,4881.0,10.0,10.0,7.0,463.0,7.2,2717.0,7.4,1555.0,7.1,386.0,7.6,12041.0,7.3,14148.0
294,1343,tt0247745,Super Troopers,Super Troopers,2001,2002-11-15,"Comedy, Crime, Mystery",100,USA,"English, German, French",Jay Chandrasekhar,"Jay Chandrasekhar, Kevin Heffernan",Fox Searchlight Pictures,"André Vippolis, Joey Kern, Geoffrey Arend, Erik Stolhanske, Jay Chandrasekhar, Steve Lemme, Kevin Heffernan, Paul Soter, Camille Hickman, Marisa Coughlan, Aria Alpert Adjani, Daniel von Bargen, James Grace, Michael Weaver, Dan Fey","Five Vermont state troopers, avid pranksters with a knack for screwing up, try to save their jobs and out-do the local police department by solving a crime.",7.1,92308,$ 3000000,$ 18492362,$ 23182223,48.0,344.0,104.0,7.1,92308,7.3,7.0,14259,11218,19375,21998,12181,5994,2914,1641,1177,1551,6.1,19.0,7.0,16148.0,7.2,49028.0,6.6,7864.0,7.1,68093.0,5.9,17.0,7.0,14414.0,7.2,44057.0,6.5,6967.0,7.0,7255.0,8.5,2.0,6.8,1591.0,7.1,4548.0,6.6,779.0,5.8,451.0,7.4,36716.0,6.7,28742.0
295,1344,tt0248667,Ali,Ali,2001,2002-02-22,"Biography, Drama, Sport",157,USA,"English, French, Swahili",Michael Mann,"Gregory Allen Howard, Stephen J. Rivele",Columbia Pictures,"Will Smith, Jamie Foxx, Jon Voight, Mario Van Peebles, Ron Silver, Jeffrey Wright, Mykelti Williamson, Jada Pinkett Smith, Nona Gaye, Michael Michele, Joe Morton, Paul Rodriguez, Bruce McGill, Barry Shabaka Henley, Giancarlo Esposito","A biography of sports legend Muhammad Ali, focusing on his triumphs and controversies between 1964 and 1974.",6.8,89106,$ 107000000,$ 58203105,$ 87812729,65.0,382.0,174.0,6.8,89106,6.8,7.0,5727,5254,16054,29324,19573,7228,2724,1200,662,1360,7.2,12.0,7.0,14681.0,6.7,45481.0,6.5,10229.0,6.8,66778.0,7.5,10.0,7.0,13492.0,6.7,41833.0,6.5,9069.0,6.6,5512.0,6.5,2.0,6.8,1059.0,6.5,3183.0,6.6,1011.0,6.2,521.0,6.7,17318.0,6.8,45316.0
296,1345,tt0248845,Hedwig and the Angry Inch,Hedwig and the Angry Inch,2001,2001-10-19,"Comedy, Drama, Music",95,USA,"English, German",John Cameron Mitchell,"John Cameron Mitchell, Stephen Trask",Killer Films,"John Cameron Mitchell, Miriam Shor, Stephen Trask, Theodore Liscinski, Rob Campbell, Michael Aronov, Andrea Martin, Ben Mayer-Goodman, Alberta Watson, Gene Pyrz, Michael Pitt, Karen Hines, Max Toulch, Maurice Dean Wint, Ermes Blarasin",A transgender punk-rock girl from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.,7.7,30213,$ 6000000,$ 3067312,$ 3644200,85.0,235.0,115.0,7.7,30213,8.0,8.0,7552,5576,7373,4898,2071,1049,481,285,282,646,9.0,4.0,7.9,3511.0,7.7,14292.0,7.5,5845.0,7.6,16020.0,9.0,3.0,7.8,1900.0,7.6,9363.0,7.4,4356.0,8.0,7860.0,9.0,1.0,8.0,1543.0,8.0,4719.0,7.8,1372.0,6.3,293.0,7.8,9958.0,7.6,11660.0
297,1348,tt0250494,Legally Blonde,Legally Blonde,2001,2001-10-26,"Comedy, Romance",96,USA,English,Robert Luketic,"Amanda Brown, Karen McCullah",Metro-Goldwyn-Mayer (MGM),"Reese Witherspoon, Luke Wilson, Selma Blair, Matthew Davis, Victor Garber, Jennifer Coolidge, Holland Taylor, Ali Larter, Jessica Cauffiel, Alanna Ubach, Oz Perkins, Linda Cardellini, Bruce Thomas, Meredith Scott Lynn, Raquel Welch","Elle Woods, a fashionable sorority queen is dumped by her boyfriend. She decides to follow him to law school, while she is there she figures out that there is more to her than just looks.",6.2,170379,$ 18000000,$ 96520674,$ 141774679,59.0,561.0,167.0,6.2,170379,6.5,7.0,12643,9337,23334,41838,41380,21830,9705,4566,2705,3041,6.6,146.0,6.4,43693.0,6.0,64089.0,6.5,17795.0,5.9,70916.0,6.1,39.0,5.9,16412.0,5.8,38725.0,6.3,12855.0,6.7,59137.0,6.9,81.0,6.7,26410.0,6.6,24528.0,7.0,4652.0,6.0,676.0,6.5,36254.0,6.0,71540.0
298,1351,tt0251075,Evolution,Evolution,2001,2001-06-22,"Comedy, Sci-Fi",101,USA,English,Ivan Reitman,"Don Jakoby, David Diamond",Columbia Pictures,"David Duchovny, Julianne Moore, Orlando Jones, Seann William Scott, Ted Levine, Ethan Suplee, Michael Bower, Pat Kilbane, Ty Burrell, Dan Aykroyd, Katharine Towne, Gregory Itzin, Ashley Clark, Michelle Wolff, Sarah Silverman","A fire-fighting cadet, two college professors, and a geeky but sexy government scientist work against an alien organism that has been rapidly evolving since its arrival on Earth inside a meteor.",6.1,114629,$ 80000000,$ 38345494,$ 98376292,40.0,417.0,158.0,6.1,114629,6.2,6.0,5695,4275,12719,26661,30401,18091,8563,4122,2132,1970,5.7,15.0,6.2,18592.0,6.0,59121.0,6.0,13862.0,6.1,81485.0,5.5,13.0,6.2,15702.0,6.0,51320.0,6.0,12042.0,6.1,11957.0,7.0,2.0,6.3,2725.0,6.0,7202.0,6.3,1635.0,5.8,615.0,6.2,22579.0,6.0,59028.0
299,1353,tt0251160,John Q,John Q,2002,2002-04-26,"Crime, Drama, Thriller",116,USA,"English, Spanish",Nick Cassavetes,James Kearns,New Line Cinema,"Gabriela Oltean, Denzel Washington, Kimberly Elise, Ron Annabelle, Daniel E. Smith, David Thornton, Barry G. King, Laura Harring, Kevin Connolly, Larissa Laskin, Vanessa Branch, Stephanie Moore, James Finnerty, Anne Heche, James Woods",John Quincy Archibald takes a hospital emergency room hostage when his insurance won't cover his son's heart transplant.,7.1,117208,$ 36000000,$ 71756802,$ 102244770,30.0,403.0,118.0,7.1,117208,7.2,7.0,11010,10661,26419,38027,18657,6652,2741,1254,768,1019,7.2,21.0,7.4,22990.0,7.0,57389.0,6.7,11397.0,7.1,82118.0,7.1,18.0,7.4,19354.0,7.0,49728.0,6.7,9447.0,7.3,12825.0,8.0,1.0,7.6,3390.0,7.2,7030.0,7.1,1766.0,6.5,531.0,6.9,24803.0,7.1,54374.0
300,1354,tt0251736,House of 1000 Corpses,House of 1000 Corpses,2003,2003-04-11,Horror,89,USA,English,Rob Zombie,Rob Zombie,Spectacle Entertainment Group,"Chad Bannon, William Bassett, Karen Black, Erin Daniels, Joe Dobbs III, Judith Drake, Dennis Fimple, Gregg Gibbs, Walton Goggins, Sid Haig, Chris Hardwick, Ken Johnson, Jennifer Jostyn, Irwin Keyes, Matthew McGrory",Two young couples traveling across the backwoods of Texas searching for urban legends of murder end up as prisoners of a bizarre and sadistic backwater family of serial killers.,6.1,72110,$ 7000000,$ 12634962,$ 16829545,31.0,935.0,214.0,6.1,72110,6.2,6.0,8130,4836,9495,13480,12730,7994,4670,3267,2600,4908,5.0,18.0,6.1,11138.0,6.1,37548.0,5.9,8052.0,6.0,48588.0,4.6,14.0,6.0,8435.0,6.0,31607.0,5.9,6801.0,6.2,9656.0,9.0,2.0,6.2,2569.0,6.2,5554.0,6.0,1109.0,5.3,452.0,6.1,22248.0,5.9,28441.0
301,1355,tt0252076,Maid in Manhattan,Maid in Manhattan,2002,2003-03-07,"Comedy, Drama, Romance",105,USA,"English, French, Spanish",Wayne Wang,"John Hughes, Kevin Wade",Revolution Studios,"Jennifer Lopez, Ralph Fiennes, Natasha Richardson, Stanley Tucci, Tyler Posey, Frances Conroy, Chris Eigeman, Amy Sedaris, Marissa Matrone, Priscilla Lopez, Bob Hoskins, Lisa Roberts Gillan, Maddie Corman, Sharon Wilkins, Jayne Houdyshell","A Senatorial candidate falls for a hotel maid, thinking she is a socialite, when he sees her trying on a wealthy woman's dress.",5.2,80228,$ 55000000,$ 94011225,$ 154906693,45.0,243.0,113.0,5.2,80228,5.2,5.0,3587,1942,4981,10224,15855,17101,10633,6290,4046,5569,6.4,15.0,5.5,17048.0,5.0,33971.0,5.3,10662.0,4.9,30372.0,6.2,5.0,5.0,4769.0,4.7,17529.0,5.2,7113.0,5.5,32939.0,6.4,9.0,5.8,12047.0,5.3,16017.0,5.6,3381.0,4.8,450.0,5.1,19149.0,5.1,35278.0
302,1357,tt0252501,Hearts in Atlantis,Hearts in Atlantis,2001,2002-03-08,"Drama, Mystery",101,USA,English,Scott Hicks,"Stephen King, William Goldman",Castle Rock Entertainment,"Anthony Hopkins, Anton Yelchin, Hope Davis, Mika Boorem, David Morse, Alan Tudyk, Tom Bower, Celia Weston, Adam LeFevre, Will Rothhaar, Timothy Reifsnyder, Deirdre O'Connell, Terry Beaver, Joe Blankenship, Brett Fleisher",Widowed Liz Garfield (,6.9,34542,$ 31000000,$ 24185781,$ 30919415,55.0,276.0,137.0,6.9,34542,7.0,7.0,2795,2911,7043,10527,6510,2570,1110,505,234,337,6.8,4.0,7.2,3336.0,6.8,16407.0,6.8,7058.0,6.9,22073.0,6.3,3.0,7.1,2310.0,6.8,13410.0,6.8,5761.0,7.0,5212.0,8.0,1.0,7.3,995.0,6.9,2816.0,7.0,1193.0,6.5,392.0,6.8,7995.0,6.9,16710.0
303,1358,tt0252866,American Pie 2,American Pie 2,2001,2001-10-12,Comedy,108,USA,English,J.B. Rogers,"Adam Herz, David H. Steinberg",LivePlanet,"Jason Biggs, Shannon Elizabeth, Alyson Hannigan, Chris Klein, Thomas Ian Nicholas, Natasha Lyonne, Tara Reid, Seann William Scott, Mena Suvari, Eddie Kaye Thomas, Chris Owen, Eugene Levy, Molly Cheek, Denise Faye, Lisa Arturo","Jim and his friends are now in college, and they decide to meet up at the beach house for some fun.",6.4,228849,$ 30000000,$ 145103595,$ 287553595,43.0,423.0,141.0,6.4,228849,6.6,7.0,16038,12360,31788,61150,57544,26282,10949,5361,3268,4109,6.6,96.0,6.6,61414.0,6.3,104149.0,6.0,15099.0,6.5,159425.0,6.5,68.0,6.7,50543.0,6.3,89646.0,6.1,13272.0,6.0,26354.0,6.8,14.0,6.3,10230.0,5.8,13550.0,5.8,1617.0,5.8,682.0,6.3,38650.0,6.4,117215.0
304,1361,tt0253754,Star Trek: Nemesis,Star Trek: Nemesis,2002,2003-01-03,"Action, Adventure, Sci-Fi",116,USA,English,Stuart Baird,"Gene Roddenberry, John Logan",Paramount Pictures,"Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton, Michael Dorn, Marina Sirtis, Gates McFadden, Tom Hardy, Ron Perlman, Shannon Cochran, Dina Meyer, Jude Ciccolella, Alan Dale, John Berg, Michael Owen","The Enterprise is diverted to the Romulan homeworld Romulus, supposedly because they want to negotiate a peace treaty. Captain Picard and his crew discover a serious threat to the Federation once Praetor Shinzon plans to attack Earth.",6.4,69369,$ 60000000,$ 43254409,$ 67336470,51.0,843.0,181.0,6.4,69369,6.5,7.0,4812,3840,9774,18858,16384,7816,3623,1817,978,1467,6.2,20.0,6.3,5133.0,6.4,31537.0,6.5,15397.0,6.4,48307.0,5.9,15.0,6.3,4435.0,6.4,28507.0,6.5,13532.0,6.6,5112.0,7.0,5.0,6.6,635.0,6.6,2632.0,6.8,1641.0,5.9,550.0,6.4,17872.0,6.4,29253.0
305,1362,tt0253867,The Sweetest Thing,The Sweetest Thing,2002,2002-08-30,"Comedy, Romance",84,USA,English,Roger Kumble,Nancy M. Pimental,Columbia Pictures,"Lillian Adams, Herbert W. Ankrom, Bryan Anthony, Christina Applegate, Linda Asuma, Jason Bateman, Vahe Bejan, Joe Bellan, Selma Blair, Chelsea Bond, Alexander Chance, Judith Chapman, Charlie Dell, Richard Denni, Cameron Diaz",A girl finds she is forced to educate herself on the etiquette of wooing the opposite sex when she finally meets Mr. Right.,5.2,52696,$ 43000000,$ 24718164,$ 69319426,32.0,409.0,101.0,5.2,52696,5.4,5.0,3519,1763,3849,6728,9509,9540,6470,4298,3004,4016,6.1,8.0,5.4,8237.0,5.0,26636.0,5.1,6373.0,5.0,26138.0,7.5,2.0,5.1,3349.0,4.9,17116.0,5.1,4948.0,5.5,16004.0,5.8,4.0,5.6,4776.0,5.4,9233.0,5.4,1331.0,4.6,400.0,5.3,10889.0,5.0,26547.0
306,1365,tt0255798,The Animal,The Animal,2001,2001-11-02,"Comedy, Sci-Fi",84,USA,English,Luke Greenfield,"Tom Brady, Tom Brady",Revolution Studios,"Rob Schneider, Colleen Haskell, John C. McGinley, Edward Asner, Michael Caton, Louis Lombardi, Guy Torry, Bob Rubin, Pilar Schneider, Scott Wilson, Raymond Ma, Michael Papajohn, Ron Roggé, Holly Maples, Henriette Mantel","After receiving organ transplants from various animal donors, a man finds himself taking on the traits of those animals.",4.8,54556,$ 47000000,$ 57743062,$ 85191134,43.0,134.0,76.0,4.8,54556,5.0,5.0,2176,888,2559,5625,9988,11943,9027,5366,3537,3447,4.7,15.0,5.0,11814.0,4.7,26551.0,4.7,4879.0,4.8,38163.0,4.6,9.0,4.9,9416.0,4.7,23182.0,4.7,4281.0,4.8,6238.0,6.8,4.0,5.0,2276.0,4.6,3134.0,4.4,538.0,4.2,412.0,4.5,12091.0,4.9,26134.0
307,1366,tt0255819,Baby Boy,Baby Boy,2001,2001-06-27,"Crime, Drama, Romance",130,USA,English,John Singleton,John Singleton,Columbia Pictures,"Tyrese Gibson, Taraji P. Henson, Omar Gooding, Tamara LaSeon Bass, Candy Ann Brown, A.J. Johnson, Ving Rhames, Snoop Dogg, Angell Conwell, Kareem J. Grimes, Tracey Cherelle Jones, Kaylan Bolton, Kylan Bolton, Freez Luv, Mo'Nique","This is the story of Jody, an unemployed young black man, who's been living with his mother for several years, even though he's got a child of his own. Romantically, he's having ...",6.4,11985,$ 16000000,$ 28734552,$ 29381649,55.0,86.0,43.0,6.4,11985,6.6,7.0,1459,722,1782,2692,2488,1256,556,301,233,496,6.8,4.0,6.8,1701.0,6.3,5812.0,6.0,1404.0,6.3,7608.0,6.0,3.0,6.8,1291.0,6.3,4880.0,6.0,1100.0,6.6,1652.0,9.0,1.0,6.8,391.0,6.5,872.0,6.4,286.0,5.4,198.0,6.5,4562.0,6.2,3424.0
308,1368,tt0256415,Sweet Home Alabama,Sweet Home Alabama,2002,2002-12-20,"Comedy, Romance",108,USA,English,Andy Tennant,"Douglas J. Eboch, C. Jay Cox",Touchstone Pictures,"Reese Witherspoon, Josh Lucas, Patrick Dempsey, Candice Bergen, Mary Kay Place, Fred Ward, Jean Smart, Ethan Embry, Melanie Lynskey, Courtney Gains, Mary Lynn Rajskub, Rhona Mitra, Nathan Lee Graham, Sean Bridgers, Fleet Cooper","A young woman who's reinvented herself as a New York City socialite must return home to Alabama to obtain a divorce from her husband, after seven years of separation.",6.2,97134,$ 30000000,$ 127223418,$ 180622424,45.0,399.0,74.0,6.2,97134,6.4,6.0,7973,5571,12169,20960,23706,14250,6255,3003,1586,1661,6.1,22.0,6.3,20148.0,6.1,43008.0,6.3,12370.0,5.9,37499.0,5.5,2.0,5.8,5877.0,5.8,22114.0,6.1,8282.0,6.6,40176.0,6.3,17.0,6.6,14005.0,6.5,20446.0,6.8,3898.0,5.6,466.0,6.3,25913.0,6.0,39871.0
309,1370,tt0257044,Road to Perdition,Road to Perdition,2002,2002-09-27,"Crime, Drama, Thriller",117,USA,English,Sam Mendes,"Max Allan Collins, Richard Piers Rayner",DreamWorks,"Tyler Hoechlin, Rob Maxey, Liam Aiken, Jennifer Jason Leigh, Tom Hanks, Paul Newman, Daniel Craig, Ciarán Hinds, Craig Spidle, Ian Barford, Stephen P. Dunn, Paul Turner, Kathleen Keane, Brendan McKinney, Jackie Moran","A mob enforcer's son witnesses a murder, forcing him and his father to take to the road, and his father down a path of redemption and revenge.",7.7,231770,$ 80000000,$ 104454762,$ 181001478,72.0,1029.0,214.0,7.7,231770,7.8,8.0,24083,37505,82224,57556,19042,6158,2298,1124,662,1118,7.9,52.0,7.8,40298.0,7.7,111777.0,7.5,29659.0,7.7,166218.0,7.9,49.0,7.8,35744.0,7.7,99373.0,7.5,25434.0,7.5,19876.0,9.0,1.0,7.7,4166.0,7.5,11198.0,7.5,3741.0,7.5,720.0,7.8,46664.0,7.6,116001.0
310,1371,tt0257076,S.W.A.T.,S.W.A.T.,2003,2003-12-05,"Action, Adventure, Crime",117,USA,"English, Spanish, French",Clark Johnson,"Robert Hamner, Ron Mita",Columbia Pictures,"Samuel L. Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J, Josh Charles, Jeremy Renner, Brian Van Holt, Olivier Martinez, Reg E. Cathey, Larry Poindexter, Page Kennedy, Domenick Lombardozzi, James DuMont, Denis Arndt, Lindsey Ginter","An imprisoned drug kingpin offers a huge cash reward to anyone that can break him out of police custody, and only the L.A.P.D.'s Special Weapons and Tactics team can prevent it.",6.0,133000,$ 80000000,$ 116934650,$ 207725639,45.0,341.0,147.0,6.0,133000,6.1,6.0,5248,3868,12624,31037,40366,22498,9110,4110,1972,2167,6.1,15.0,6.2,25829.0,5.9,66943.0,5.9,13225.0,6.0,97102.0,5.9,13.0,6.2,22717.0,5.9,59512.0,5.9,11426.0,6.3,11772.0,8.0,2.0,6.5,2876.0,6.2,6753.0,6.4,1618.0,5.7,594.0,6.0,25669.0,6.0,67281.0
311,1373,tt0257360,About Schmidt,About Schmidt,2002,2003-01-24,"Comedy, Drama",125,USA,English,Alexander Payne,"Louis Begley, Alexander Payne",New Line Cinema,"Jack Nicholson, Kathy Bates, Hope Davis, Dermot Mulroney, June Squibb, Howard Hesseman, Harry Groener, Connie Ray, Len Cariou, Mark Venhuizen, Cheryl Hamada, Phil Reeves, Matt Winston, James M. Connor, Jill Anderson","A man upon retirement, embarks on a journey to his estranged daughter's wedding, only to discover more about himself and life than he ever expected.",7.1,118520,$ 30000000,$ 65016287,$ 105834556,85.0,626.0,221.0,7.1,118520,7.1,7.0,7555,12386,30718,35415,17151,7402,3096,1851,1199,1747,6.8,17.0,7.3,14375.0,7.1,57841.0,7.0,20870.0,7.2,78139.0,6.9,14.0,7.3,11587.0,7.1,47553.0,7.0,16980.0,7.0,16272.0,7.5,2.0,7.0,2640.0,7.0,9611.0,7.0,3555.0,7.0,586.0,7.1,27333.0,7.1,58293.0
312,1376,tt0258000,Panic Room,Panic Room,2002,2002-05-03,"Crime, Drama, Thriller",112,USA,English,David Fincher,David Koepp,Columbia Pictures,"Jodie Foster, Kristen Stewart, Forest Whitaker, Dwight Yoakam, Jared Leto, Patrick Bauchau, Ann Magnuson, Ian Buchanan, Andrew Kevin Walker, Paul Schulze, Mel Rodriguez, Richard Conant, Paul Simon, Victor Thrash, Ken Turner","A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room, when three men break-in, searching for a missing fortune.",6.8,242202,$ 48000000,$ 96397334,$ 197079546,65.0,880.0,239.0,6.8,242202,6.8,7.0,10632,13023,44377,87382,55800,18947,6409,2675,1341,1616,7.4,80.0,6.9,49107.0,6.7,112277.0,6.7,26648.0,6.7,155618.0,7.4,57.0,6.9,35484.0,6.7,91835.0,6.7,22156.0,6.8,38036.0,7.3,19.0,6.9,13054.0,6.7,19132.0,6.8,4066.0,6.9,739.0,6.8,41356.0,6.7,122888.0
313,1378,tt0258470,Bubble Boy,Bubble Boy,2001,2001-08-24,"Adventure, Comedy, Romance",84,USA,English,Blair Hayes,"Cinco Paul, Ken Daurio",Bandeira Entertainment,"Jake Gyllenhaal, Swoosie Kurtz, Marley Shelton, Danny Trejo, John Carroll Lynch, Verne Troyer, Dave Sheridan, Brian George, Patrick Cranshaw, Stephen Spinella, Ever Carradine, Geoffrey Arend, Beetlejuice, Matthew McGrory, Bonnie Morgan",Bubble Boy's been in a bubble all his life due to no immune system. A cute blonde girl befriends BB. Her boyfriend proposes and BB decides to travel across USA to Niagara Falls to stop the wedding.,5.6,28878,$ 13000000,$ 5007898,$ 5007898,41.0,185.0,47.0,5.6,28878,5.9,6.0,2479,1044,2640,4656,6314,5286,2813,1591,952,1103,6.5,8.0,5.7,6577.0,5.5,13743.0,5.7,2837.0,5.6,17440.0,6.5,4.0,5.7,4155.0,5.5,10473.0,5.7,2296.0,5.9,6222.0,7.2,4.0,5.9,2354.0,5.8,3151.0,6.0,505.0,4.9,280.0,5.5,9698.0,5.7,11143.0
314,1385,tt0261392,Jay and Silent Bob Strike Back,Jay and Silent Bob Strike Back,2001,2001-11-30,Comedy,104,USA,English,Kevin Smith,"Kevin Smith, Kevin Smith",Dimension Films,"Jason Mewes, Kevin Smith, Ben Affleck, Jeff Anderson, Brian O'Halloran, Shannon Elizabeth, Eliza Dushku, Ali Larter, Jennifer Schwalbach Smith, Will Ferrell, Jason Lee, Judd Nelson, George Carlin, Carrie Fisher, Seann William Scott","The comic ""Bluntman and Chronic"" is based on real-life stoners Jay and Silent Bob, so when they get no profit from a big-screen adaptation, they set out to wreck the movie.",6.8,143384,$ 22000000,$ 30085147,$ 33788161,51.0,869.0,178.0,6.8,143384,7.1,7.0,18925,12575,26197,38015,23920,11114,5100,2725,1921,2892,6.9,30.0,6.9,21268.0,6.8,76241.0,6.6,14972.0,6.8,102614.0,6.8,25.0,7.0,18545.0,6.8,67730.0,6.6,13024.0,6.6,12459.0,7.0,4.0,6.8,2536.0,6.5,7756.0,6.5,1730.0,6.1,611.0,6.9,43177.0,6.7,58811.0
315,1386,tt0262432,George Washington,George Washington,2000,2001-09-28,Drama,89,USA,English,David Gordon Green,David Gordon Green,Free Country U.S.A.,"Candace Evanofski, Donald Holden, Damian Jewan Lee, Curtis Cotton III, Rachael Handy, Paul Schneider, Eddie Rouse, Janet Taylor, Derricka Rolle, Ebony Jones, Jonathan Davidson, Scott Clackum, Beau Nix, Jason Shirley, William Tipton","A group of children, in a depressed small town, band together to cover up a tragic mistake one summer.",7.4,7334,$ 42000,$ 247406,$ 283846,82.0,72.0,67.0,7.4,7334,7.4,8.0,966,1055,1935,1580,793,406,214,108,148,129,6.9,5.0,7.8,1187.0,7.3,3416.0,6.8,1192.0,7.3,5246.0,7.5,4.0,7.8,1068.0,7.3,3096.0,6.7,968.0,7.3,604.0,5.0,1.0,7.3,109.0,7.3,281.0,7.3,198.0,6.2,167.0,7.6,3012.0,7.1,2501.0
316,1390,tt0264935,Murder by Numbers,Murder by Numbers,2002,2002-06-28,"Crime, Mystery, Thriller",115,USA,English,Barbet Schroeder,Tony Gayton,Warner Bros.,"Sandra Bullock, Ben Chaplin, Ryan Gosling, Michael Pitt, Agnes Bruckner, Chris Penn, R.D. Call, Tom Verica, Janni Brenn, John Vickery, Michael Canavan, Krista Carpenter, Neal Matarazzo, Adilah Barnes, Jim Jansen","Two gifted high school students execute a ""perfect"" murder - then become engaged in an intellectual contest with a seasoned homicide detective.",6.2,50625,$ 50000000,$ 31945749,$ 56714147,50.0,307.0,133.0,6.2,50625,6.2,6.0,1956,1479,5191,12536,15969,7989,2967,1259,625,654,6.4,8.0,6.3,6052.0,6.1,24341.0,6.2,8883.0,6.0,27729.0,7.2,4.0,6.2,3232.0,6.0,16778.0,6.1,6949.0,6.5,12366.0,4.8,4.0,6.6,2761.0,6.4,7278.0,6.5,1815.0,5.9,506.0,6.2,11196.0,6.1,24779.0
317,1391,tt0265029,America's Sweethearts,America's Sweethearts,2001,2001-10-19,"Comedy, Romance",102,USA,English,Joe Roth,"Billy Crystal, Peter Tolan",Revolution Studios,"Julia Roberts, Billy Crystal, Catherine Zeta-Jones, John Cusack, Hank Azaria, Stanley Tucci, Christopher Walken, Alan Arkin, Seth Green, Scot Zeller, Larry King, Steve Pink, Rainn Wilson, Eric Balfour, Marty Belafsky",A movie publicist deals with the messy public split of his movie's co-stars while keeping reporters at bay while a reclusive director holds the film's print hostage.,5.7,52913,$ 46000000,$ 93607673,$ 138307673,44.0,342.0,143.0,5.7,52913,5.8,6.0,1808,1415,4258,10032,14311,10993,5045,2442,1297,1312,5.0,3.0,5.9,5486.0,5.6,25878.0,5.7,9243.0,5.6,25706.0,2.0,1.0,5.8,2228.0,5.6,16014.0,5.7,6824.0,5.8,15621.0,6.5,2.0,5.9,3194.0,5.7,9568.0,5.8,2296.0,5.4,432.0,5.7,12353.0,5.7,24967.0
